373,1006,1,0,1,1920,2
373,1007,1,0,1,1920,2
373,1008,1,0,1,1920,2
373,1009,1,0,1,1920,2
373,1011,1,0,1,1920,2
375,1004,1,0,1,0,2
378,1001,1,0,1,2014,2
378,1002,1,0,1,2014,2
378,1003,1,0,1,2014,2
378,1004,1,0,1,2014,2
378,1005,1,0,1,2014,2
378,1006,1,0,1,2014,2
378,1007,1,0,1,2014,2
378,1008,1,0,1,2014,2
378,1009,1,0,1,2014,2
378,1010,1,0,1,2014,2
378,1011,1,0,1,2014,2
378,1012,1,0,1,2014,2
378,1013,1,0,1,2014,2
378,1014,1,0,1,2014,2
378,1015,1,0,1,2014,2
378,1016,1,0,1,2014,2
378,1017,1,0,1,2014,2
378,1018,1,0,1,2014,2
378,1020,1,0,1,2014,2
378,1021,1,0,1,2014,2
378,1022,1,0,1,2014,2
378,1023,1,0,1,2014,2
378,1024,1,0,1,2014,2
378,1025,1,0,1,2014,2
378,1026,1,0,1,2014,2
378,1027,1,0,1,2014,2
378,1028,1,0,1,2014,2
378,1029,1,0,1,2014,2
384,1222,1,0,1,2005,2
390,1009,1,0,1,0,2
390,1014,1,0,1,0,2
392,1046,1,0,1,1928,2
392,1051,1,0,1,1928,2
392,1052,1,0,1,1928,2
392,1113,1,0,1,2005,2
394,1507,1,0,1,1910,2
394,1510,1,0,1,1910,2
394,1513,1,0,1,1910,2
394,1523,1,0,1,1910,2
394,1531,1,0,1,1910,2
394,1536,1,0,1,1910,2
396,1012,1,0,1,2008,2
397,1018,1,0,1,0,2
397,1104,1,0,1,0,2
397,1117,1,0,1,0,2
402,1302,1,0,1,2014,2
402,1303,1,0,1,2014,2
402,1304,1,0,1,2014,2
402,1305,1,0,1,2014,2
402,1306,1,0,1,2014,2
402,1307,1,0,1,2014,2
402,1308,1,0,1,2014,2
402,1309,1,0,1,2014,2
402,1310,1,0,1,2014,2
402,1311,1,0,1,2014,2
402,1312,1,0,1,2014,2
402,1313,1,0,1,2014,2
402,1314,1,0,1,2014,2
402,1315,1,0,1,2014,2
402,1315,1,0,1,2014,2
402,1316,1,0,1,2014,2
402,1317,1,0,1,2014,2
402,1318,1,0,1,2014,2
402,1319,1,0,1,2014,2
402,1320,1,0,1,2014,2
402,1321,1,0,1,2014,2
402,1322,1,0,1,2014,2
402,1323,1,0,1,2014,2
402,1324,1,0,1,2014,2
402,1325,1,0,1,2014,2
402,1326,1,0,1,2014,2
402,1327,1,0,1,2014,2
402,1328,1,0,1,2014,2
402,1329,1,0,1,2014,2
402,1330,1,0,1,2014,2
402,1331,1,0,1,2014,2
402,1332,1,0,1,2014,2
402,1333,1,0,1,2014,2
405,1303,1,0,1,1965,2
405,1309,1,0,1,1965,2
405,1315,1,0,1,1965,2
405,1322,1,0,1,1965,2
406,1203,1,0,1,2013,2
406,1207,1,0,1,2013,2
391,19,3,1,4,1910,2
393,4,4,1,5,1900,2
394,5,5,1,6,1910,2
394,5,5,1,6,1910,2
372,1003,1,0,1,2003,2
372,1004,1,0,1,2003,2
375,1105,1,0,1,2003,2
375,1110,1,0,1,2003,2
384,1007,1,0,1,2005,2
394,1304,1,0,1,0,2
394,1306,1,0,1,0,2
394,1401,1,0,1,2006,2
394,1408,1,0,1,2006,2
405,1108,1,0,1,0,2
406,1104,1,0,1,2007,2
384,1301,0,1,1,1900,2
387,1001,0,1,1,1951,2
389,1003,0,0,0,1900,2
389,1003,0,0,0,1900,2
389,1003,0,0,0,1900,2
389,1003,0,0,0,1900,2
398,1102,0,0,0,1920,2
399,1002,0,0,0,1920,2
390,34,0,1,1,1899,4
399,11,0,1,1,1900,4
399,51,0,1,1,1900,4
394,1601,0,0,0,0,4
384,1201,0,0,1,2005,4
397,1302,0,0,1,1989,4
397,1303,0,0,1,1989,4
378,1031,0,0,1,2014,4
378,1033,0,0,1,2014,4
766,13,1,0,1,1910,1
766,13,1,0,1,1910,1
771,52,1,0,1,1901,1
772,29,1,0,1,1900,1
772,29,1,0,1,1900,1
772,29,1,0,1,1900,1
743,61,2,0,2,1910,1
766,18,2,0,2,1901,1
769,49,2,1,3,1920,1
717,47,3,0,3,1901,1
719,67,3,0,3,1901,1
791,1002,1,0,1,1920,1
696,37,6,1,7,1901,2
719,47,10,0,10,1900,2
722,6,4,0,4,1910,2
743,56,24,0,24,1900,2
745,63,4,0,4,1900,2
764,68,22,2,24,1901,2
765,25,9,0,9,1901,2
765,25,9,0,9,1901,2
765,25,9,0,9,1901,2
765,26,4,0,4,1901,2
770,3,8,1,9,1901,2
770,53,9,0,9,1920,2
770,54,16,0,16,1920,2
772,30,8,0,8,1910,2
790,8,8,1,9,1920,2
790,9,15,1,16,1901,2
790,10,8,1,9,1920,2
790,63,8,0,8,1910,2
695,6,6,1,7,2014,2
700,27,210,1,211,2014,2
700,42,210,1,211,2014,2
700,44,210,1,211,2014,2
700,45,210,1,211,2014,2
794,11,30,2,32,2014,2
717,61,0,0,0,1920,2
717,70,0,0,0,1910,2
719,34,0,0,0,1900,2
719,36,0,0,0,1900,2
719,36,0,0,0,1900,2
720,21,0,0,0,1900,2
720,34,0,0,0,1850,2
720,42,0,0,0,1900,2
720,42,0,0,0,1900,2
720,65,0,0,0,1900,2
720,66,0,0,0,1900,2
720,70,0,0,0,1905,2
720,76,0,0,0,1900,2
722,13,0,0,0,1900,2
722,13,0,0,0,1900,2
722,46,0,0,0,1910,2
722,47,0,0,0,1910,2
722,47,0,0,0,1910,2
740,45,0,0,0,1910,2
740,46,0,0,0,1910,2
740,46,0,0,0,1910,2
740,47,0,0,0,1900,2
740,48,0,0,0,1900,2
740,50,0,0,0,1900,2
741,41,0,0,0,1900,2
741,41,0,0,0,1900,2
741,41,0,0,0,1900,2
742,57,0,0,0,1910,2
742,59,0,0,0,1920,2
743,6,0,0,0,1910,2
743,6,0,0,0,1910,2
743,74,0,0,0,1900,2
744,3,0,0,0,1940,2
744,3,0,0,0,1940,2
744,3,0,0,0,1940,2
744,18,0,0,0,1850,2
744,19,0,0,0,1900,2
744,32,24,0,24,1850,2
744,32,0,0,0,1850,2
744,32,0,0,0,1850,2
745,16,0,0,0,1920,2
745,16,0,0,0,1920,2
745,16,0,0,0,1920,2
745,17,0,0,0,1900,2
745,17,0,0,0,1900,2
745,17,0,0,0,1900,2
745,21,0,0,0,1864,2
745,21,0,0,0,1864,2
745,50,0,0,0,1900,2
745,56,0,0,0,1925,2
745,56,0,0,0,1925,2
745,56,0,0,0,1925,2
745,56,0,0,0,1925,2
745,56,0,0,0,1925,2
746,6,0,0,0,1910,2
746,71,0,0,0,1900,2
746,72,0,0,0,1910,2
765,62,0,0,0,1915,2
765,62,0,0,0,1915,2
765,62,0,0,0,1915,2
765,62,0,0,0,1915,2
766,23,0,0,0,1910,2
766,23,0,0,0,1910,2
766,23,0,0,0,1910,2
766,23,0,0,0,1910,2
766,23,0,0,0,1910,2
770,56,0,0,0,1910,2
770,56,0,0,0,1910,2
770,68,0,0,0,1910,2
771,35,0,0,0,1905,2
771,71,0,0,0,1905,2
771,71,0,0,0,1905,2
771,73,0,0,0,1920,2
771,73,0,0,0,1920,2
772,12,0,0,0,1917,2
772,12,0,0,0,1917,2
772,12,0,0,0,1917,2
772,12,0,0,0,1917,2
791,25,0,0,0,1911,2
791,25,0,0,0,1911,2
791,25,0,0,0,1911,2
791,71,0,0,0,1920,2
791,71,0,0,0,1920,2
800,21,0,0,0,1910,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
694,42,0,0,0,2003,2
717,9,0,0,0,1983,2
720,47,0,0,0,1920,2
720,47,0,0,0,1920,2
720,49,0,0,0,1920,2
720,60,0,0,0,1900,2
720,60,0,0,0,1900,2
722,18,0,0,0,1920,2
722,18,0,0,0,1920,2
738,18,0,0,0,1900,2
738,18,0,0,0,1900,2
740,19,0,0,0,1902,2
742,22,0,0,0,1928,2
742,49,0,0,0,1900,2
744,1,0,0,0,1928,2
744,1,0,0,0,1928,2
744,1,0,0,0,1928,2
744,1,0,0,0,1928,2
747,28,0,0,0,1926,2
747,28,0,0,0,1926,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
748,1,0,0,0,1963,2
749,1,0,0,0,1963,2
749,1,0,0,0,1963,2
749,24,0,0,0,1963,2
749,24,0,0,0,1963,2
751,1,0,0,0,1960,2
751,1,0,0,0,1960,2
751,1,0,0,0,1960,2
751,1,0,0,0,1960,2
751,1,0,0,0,1960,2
751,1,0,0,0,1960,2
751,1,0,0,0,1960,2
751,1,0,0,0,1960,2
752,1,0,0,0,1963,2
764,62,0,0,0,1930,2
764,62,0,0,0,1930,2
765,70,0,0,0,1930,2
765,70,0,0,0,1930,2
765,70,0,0,0,1930,2
766,9,0,0,0,1930,2
766,39,0,0,0,1930,2
766,39,0,0,0,1930,2
766,39,0,0,0,1930,2
770,48,0,0,0,1902,2
770,48,0,0,0,1902,2
770,48,0,0,0,1902,2
770,48,0,0,0,1902,2
770,59,0,0,0,1913,2
770,59,0,0,0,1913,2
770,59,0,0,0,1913,2
770,59,0,0,0,1913,2
770,59,0,0,0,1913,2
770,59,0,0,0,1913,2
771,23,0,0,0,1889,2
771,28,0,0,0,1920,2
771,38,0,0,0,1963,2
771,38,0,0,0,1963,2
771,38,0,0,0,1963,2
771,38,0,0,0,1963,2
771,38,0,0,0,1963,2
771,38,0,0,0,1963,2
771,38,0,0,0,1963,2
771,38,0,0,0,1963,2
771,65,0,0,0,1920,2
771,65,0,0,0,1920,2
772,69,0,0,0,1900,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,12,0,0,0,1940,2
773,22,0,0,0,1898,2
773,22,0,0,0,1898,2
775,22,0,0,0,1939,2
775,22,0,0,0,1939,2
775,22,0,0,0,1939,2
775,22,0,0,0,1939,2
775,22,0,0,0,1939,2
776,17,0,0,0,1926,2
776,17,0,0,0,1926,2
776,17,0,0,0,1926,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,1,0,0,0,1963,2
790,40,0,0,0,1920,2
790,40,0,0,0,1920,2
790,40,0,0,0,1920,2
790,66,0,0,0,1910,2
790,66,0,0,0,1910,2
791,1,0,0,0,1938,2
791,1,0,0,0,1938,2
791,1,0,0,0,1938,2
791,1,0,0,0,1938,2
791,9,0,0,0,1940,2
791,9,0,0,0,1940,2
791,62,0,0,0,1927,2
792,33,0,0,0,1900,2
792,33,0,0,0,1900,2
796,1,0,0,0,1938,2
796,1,0,0,0,1938,2
796,1,0,0,0,1938,2
796,7,0,0,0,1938,2
796,7,0,0,0,1938,2
796,7,0,0,0,1938,2
796,7,0,0,0,1938,2
796,13,0,0,0,1909,2
797,76,0,0,0,1950,2
797,76,0,0,0,1950,2
797,76,0,0,0,1950,2
798,17,0,0,0,1909,2
798,26,0,0,0,1909,2
799,35,0,0,0,1958,2
801,30,0,0,0,1905,2
801,30,0,0,0,1905,2
801,30,0,0,0,1905,2
802,31,0,0,0,1910,2
802,35,0,0,0,1904,2
802,35,0,0,0,1904,2
802,52,0,0,0,1907,2
802,52,0,0,0,1907,2
764,1006,1,0,1,1930,2
764,1007,1,0,1,1930,2
764,1008,1,0,1,1930,2
764,1104,1,0,1,1930,2
764,1105,1,0,1,1930,2
690,1002,1,0,1,2007,2
690,1008,1,0,1,2007,2
690,1012,1,0,1,2007,2
690,1014,1,0,1,2007,2
691,1027,1,0,1,2007,2
691,1028,1,0,1,2007,2
691,1050,1,0,1,2007,2
691,1108,1,0,1,2013,2
691,1112,1,0,1,2013,2
691,1112,1,0,1,2013,2
691,1113,1,0,1,2013,2
691,1113,1,0,1,2013,2
691,1135,1,0,1,2013,2
691,1139,1,0,1,2013,2
691,1139,1,0,1,2013,2
691,1140,1,0,1,2013,2
691,1140,1,0,1,2013,2
693,1012,1,0,1,0,2
693,1102,1,0,1,2013,2
693,1105,1,0,1,2013,2
693,1107,1,0,1,2013,2
693,1109,1,0,1,2013,2
693,1114,1,0,1,2013,2
693,1115,1,0,1,2013,2
693,1116,1,0,1,2013,2
693,1123,1,0,1,2013,2
693,1127,1,0,1,2013,2
693,1128,1,0,1,2013,2
693,1129,1,0,1,2013,2
693,1130,1,0,1,2013,2
693,1131,1,0,1,2013,2
693,1131,1,0,1,2013,2
693,1132,1,0,1,2013,2
693,1133,1,0,1,2013,2
693,1134,1,0,1,2013,2
693,1135,1,0,1,2013,2
693,1136,1,0,1,2013,2
693,1137,1,0,1,2013,2
693,1138,1,0,1,2013,2
693,1139,1,0,1,2013,2
693,1140,1,0,1,2013,2
693,1141,1,0,1,2013,2
693,1142,1,0,1,2013,2
693,1143,1,0,1,2013,2
693,1143,1,0,1,2013,2
694,1031,1,0,1,0,2
695,1104,1,0,1,2005,2
695,1310,1,0,1,2005,2
695,1317,1,0,1,2005,2
695,1419,1,0,1,2005,2
695,1420,1,0,1,2005,2
695,1441,1,0,1,2005,2
695,1450,1,0,1,2005,2
695,1454,1,0,1,2005,2
695,1464,1,0,1,2005,2
695,1465,1,0,1,2005,2
695,1494,1,0,1,2005,2
695,1507,1,0,1,2005,2
695,1514,1,0,1,2005,2
695,1527,1,0,1,2005,2
695,1540,1,0,1,2005,2
695,1569,1,0,1,2005,2
695,1569,1,0,1,2005,2
695,1575,1,0,1,2005,2
695,1585,1,0,1,2005,2
695,1590,1,0,1,2005,2
695,1593,1,0,1,2005,2
695,1596,1,0,1,2005,2
695,1602,1,0,1,2005,2
695,1633,1,0,1,2005,2
695,1634,1,0,1,2005,2
695,1723,1,0,1,2005,2
695,1809,1,0,1,2007,2
695,1810,1,0,1,2007,2
695,1811,1,0,1,2007,2
696,1105,1,0,1,2007,2
699,1213,1,0,1,2009,2
699,1219,1,0,1,2009,2
699,1227,1,0,1,2009,2
699,1231,1,0,1,2009,2
699,1249,1,0,1,2009,2
699,1255,1,0,1,2009,2
699,1261,1,0,1,2009,2
699,1276,1,0,1,2009,2
699,1290,1,0,1,2009,2
699,1306,0,0,0,0,2
699,1309,0,0,0,0,2
699,1311,0,0,0,0,2
699,1316,0,0,0,0,2
699,1317,0,0,0,0,2
699,1319,0,0,0,0,2
699,1320,0,0,0,0,2
699,1321,0,0,0,0,2
699,1323,0,0,0,0,2
699,1324,0,0,0,0,2
699,1333,0,0,0,0,2
699,1337,0,0,0,0,2
714,1015,1,0,1,2006,2
714,1040,1,0,1,2006,2
714,1070,1,0,1,2006,2
714,1077,1,0,1,2006,2
714,1082,1,0,1,2006,2
714,1083,1,0,1,2006,2
714,1121,1,0,1,2006,2
714,1122,1,0,1,2006,2
714,1122,1,0,1,2006,2
714,1127,1,0,1,2006,2
714,1129,1,0,1,2006,2
714,1141,1,0,1,2006,2
716,1010,1,0,1,1920,2
716,1106,1,0,1,0,2
716,1127,1,0,1,0,2
716,1141,1,0,1,0,2
716,1201,1,0,1,2007,2
716,1226,1,0,1,2007,2
716,1228,1,0,1,2007,2
716,1405,1,0,1,2008,2
716,1406,1,0,1,2008,2
717,1002,1,0,1,1920,2
717,1003,1,0,1,1920,2
717,1027,1,0,1,1920,2
717,1028,1,0,1,1920,2
717,1034,1,0,1,1920,2
717,1134,1,0,1,1987,2
717,1136,1,0,1,1987,2
717,1143,1,0,1,1987,2
718,1201,1,0,1,1931,2
718,1211,1,0,1,1931,2
718,1219,1,0,1,1931,2
720,1017,1,0,1,1984,2
720,1106,1,0,1,1900,2
720,1109,1,0,1,1900,2
722,1017,1,0,1,0,2
722,1025,1,0,1,0,2
722,1035,1,0,1,0,2
722,1068,1,0,1,0,2
722,1068,1,0,1,0,2
723,1001,1,0,1,0,2
723,1012,1,0,1,0,2
723,1026,1,0,1,0,2
723,1042,1,0,1,0,2
738,1102,1,0,1,1920,2
738,1120,1,0,1,1920,2
738,1307,1,0,1,1960,2
738,1311,1,0,1,1960,2
738,1314,1,0,1,1960,2
738,1315,1,0,1,1960,2
742,1014,1,0,1,1950,2
742,1016,1,0,1,1950,2
742,1020,1,0,1,1950,2
742,1022,1,0,1,1950,2
742,1043,1,0,1,1950,2
746,1115,1,0,1,1983,2
746,1117,1,0,1,1983,2
746,1125,1,0,1,1983,2
746,1410,1,0,1,0,2
746,1515,1,0,1,1948,2
746,1580,1,0,1,1948,2
753,1122,1,0,1,1925,2
753,1122,1,0,1,1925,2
764,1206,1,0,1,2009,2
764,1207,1,0,1,2009,2
766,1131,1,0,1,1989,2
766,1182,1,0,1,1989,2
766,1207,1,0,1,1989,2
766,1222,1,0,1,1989,2
766,1233,1,0,1,1989,2
767,1107,1,0,1,0,2
767,1110,1,0,1,0,2
767,1112,1,0,1,0,2
767,1235,1,0,1,0,2
767,1523,1,0,1,1929,2
767,1532,1,0,1,1929,2
767,1547,1,0,1,1929,2
767,1550,1,0,1,1929,2
768,1024,1,0,1,1939,2
768,1029,1,0,1,1939,2
768,1043,1,0,1,1939,2
768,1063,1,0,1,1939,2
768,1147,1,0,1,0,2
768,1406,1,0,1,2004,2
769,1305,1,0,1,0,2
769,1315,1,0,1,0,2
769,1336,1,0,1,0,2
769,1336,1,0,1,0,2
769,1338,1,0,1,0,2
769,1341,1,0,1,0,2
769,1407,1,0,1,0,2
769,1413,1,0,1,0,2
773,1004,1,0,1,2004,2
774,1027,1,0,1,0,2
774,1034,1,0,1,0,2
774,1035,1,0,1,0,2
774,1039,1,0,1,0,2
774,1042,1,0,1,0,2
774,1042,1,0,1,0,2
774,1042,1,0,1,0,2
774,1114,1,0,1,0,2
774,1171,1,0,1,0,2
774,1176,1,0,1,0,2
774,1210,1,0,1,0,2
774,1256,1,0,1,0,2
774,1264,1,0,1,0,2
774,1285,1,0,1,0,2
774,1285,1,0,1,0,2
774,1317,1,0,1,0,2
774,1333,1,0,1,0,2
774,1342,1,0,1,0,2
774,1350,1,0,1,0,2
774,1357,1,0,1,0,2
775,1204,1,0,1,2014,2
775,1227,1,0,1,2014,2
775,1243,1,0,1,2014,2
792,1043,1,0,1,1918,2
793,1025,1,0,1,1899,2
793,1035,1,0,1,1899,2
793,1060,1,0,1,1907,2
793,1213,1,0,1,0,2
793,1237,1,0,1,0,2
793,1252,1,0,1,0,2
793,1521,1,0,1,2006,2
793,1522,1,0,1,2006,2
793,1524,1,0,1,2006,2
793,1531,1,0,1,2006,2
793,1603,1,0,1,2008,2
794,1015,1,0,1,2005,2
794,1040,1,0,1,2005,2
794,1045,1,0,1,2005,2
794,1047,1,0,1,2005,2
794,1105,1,0,1,2006,2
794,1118,1,0,1,2006,2
794,1123,1,0,1,2006,2
794,1301,0,0,0,0,2
794,1302,0,0,0,0,2
794,1303,0,0,0,0,2
794,1304,0,0,0,0,2
794,1306,0,0,0,0,2
794,1306,0,0,0,0,2
794,1307,0,0,0,0,2
794,1308,0,0,0,0,2
794,1309,0,0,0,0,2
794,1310,0,0,0,0,2
794,1311,0,0,0,0,2
794,1312,0,0,0,0,2
794,1313,0,0,0,0,2
794,1314,0,0,0,0,2
794,1315,0,0,0,0,2
794,1316,0,0,0,0,2
794,1317,0,0,0,0,2
794,1318,0,0,0,0,2
794,1319,0,0,0,0,2
794,1320,0,0,0,0,2
794,1321,0,0,0,0,2
794,1322,0,0,0,0,2
794,1323,0,0,0,0,2
794,1324,0,0,0,0,2
794,1325,0,0,0,0,2
794,1326,0,0,0,0,2
794,1327,0,0,0,0,2
794,1328,0,0,0,0,2
794,1329,0,0,0,0,2
794,1330,0,0,0,0,2
795,1014,1,0,1,0,2
795,1106,1,0,1,2008,2
795,1107,1,0,1,2008,2
795,1114,1,0,1,2008,2
795,1120,1,0,1,2008,2
795,1123,1,0,1,2008,2
795,1132,1,0,1,2008,2
796,1026,1,0,1,1987,2
796,1026,1,0,1,1987,2
796,1104,1,0,1,1875,2
796,1126,1,0,1,1875,2
796,1312,1,0,1,0,2
796,1332,1,0,1,0,2
796,1340,1,0,1,0,2
797,1119,1,0,1,0,2
797,1121,1,0,1,0,2
797,1205,1,0,1,0,2
797,1604,1,0,1,2006,2
797,1623,1,0,1,2006,2
797,1634,1,0,1,2006,2
797,1635,1,0,1,2006,2
797,1711,1,0,1,1911,2
797,1715,1,0,1,1911,2
797,1719,1,0,1,1911,2
797,1726,1,0,1,1911,2
797,1741,1,0,1,1911,2
797,1804,1,0,1,2012,2
797,1805,1,0,1,2012,2
797,1811,1,0,1,2012,2
797,1812,1,0,1,2012,2
797,1820,1,0,1,2012,2
797,1823,1,0,1,2012,2
798,1012,1,0,1,1973,2
798,1018,1,0,1,1973,2
798,1034,1,0,1,1973,2
798,1042,1,0,1,1973,2
798,1074,1,0,1,1973,2
798,1083,1,0,1,1973,2
798,1108,1,0,1,1973,2
798,1113,1,0,1,1973,2
798,1122,1,0,1,1973,2
798,1203,1,0,1,1950,2
798,1419,1,0,1,2006,2
798,1508,1,0,1,2008,2
798,1511,1,0,1,2008,2
798,1515,1,0,1,2008,2
798,1519,1,0,1,2008,2
798,1522,1,0,1,2008,2
798,1524,1,0,1,2008,2
798,1533,1,0,1,2008,2
798,1551,1,0,1,2008,2
798,1555,1,0,1,2008,2
798,1557,1,0,1,2008,2
798,1560,1,0,1,2008,2
798,1562,1,0,1,2008,2
798,1587,1,0,1,2008,2
798,1708,1,0,1,2011,2
799,1021,1,0,1,1920,2
800,1013,1,0,1,0,2
800,1315,1,0,1,2006,2
800,1319,1,0,1,2006,2
800,1322,1,0,1,2006,2
800,1349,1,0,1,2006,2
800,1371,1,0,1,2006,2
800,1379,1,0,1,2006,2
800,1396,1,0,1,2006,2
800,1431,1,0,1,2006,2
800,1453,1,0,1,2006,2
800,1454,1,0,1,2006,2
800,1461,1,0,1,2006,2
800,1490,1,0,1,2006,2
800,1491,1,0,1,2006,2
800,1503,1,0,1,2006,2
800,1613,1,0,1,1901,2
801,1106,1,0,1,1922,2
801,1113,1,0,1,1922,2
803,1020,1,0,1,0,2
803,1028,1,0,1,0,2
803,1034,1,0,1,0,2
803,1093,1,0,1,0,2
803,1096,1,0,1,0,2
716,1,4,1,5,1910,2
722,75,3,1,4,1910,2
738,79,3,1,4,1899,2
769,69,4,2,6,1910,2
690,1102,1,0,1,0,2
695,1003,1,0,1,0,2
695,2108,1,0,1,2013,2
695,2109,1,0,1,2013,2
695,2202,0,0,0,0,2
695,2204,0,0,0,0,2
695,2207,0,0,0,0,2
768,1302,1,0,1,2001,2
773,1201,1,0,1,1920,2
792,1155,1,0,1,0,2
797,1507,1,0,1,1900,2
800,1203,1,0,1,0,2
695,2201,0,0,0,0,2
769,1201,0,1,1,0,2
718,1004,0,0,0,2008,2
718,1004,0,0,0,2008,2
718,1004,0,0,0,2008,2
718,1004,0,0,0,2008,2
718,1004,0,0,0,2008,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1008,0,0,0,1932,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
721,1062,0,0,0,0,2
738,1003,0,0,0,1973,2
738,1003,0,0,0,1973,2
738,1003,0,0,0,1973,2
738,1003,0,0,0,1973,2
738,1003,0,0,0,1973,2
738,1003,0,0,0,1973,2
738,1003,0,0,0,1973,2
740,1102,0,0,0,2008,2
745,1104,0,0,0,0,2
745,1104,0,0,0,0,2
745,1104,0,0,0,0,2
745,1104,0,0,0,0,2
745,1104,0,0,0,0,2
745,1104,0,0,0,0,2
745,1104,0,0,0,0,2
745,1104,0,0,0,0,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
746,1202,0,0,0,1931,2
769,1104,0,0,0,1980,2
769,1104,0,0,0,1980,2
